Entry	Gene ontology IDs
P52434	GO:0046483;GO:0006351;GO:0044237;GO:0006283;GO:0031323;GO:0031324;GO:0010468;GO:0033554;GO:0065007;GO:0006367;GO:0016071;GO:0006368;GO:0060255;GO:0001817;GO:0006281;GO:0032774;GO:0006396;GO:0000375;GO:0006289;GO:0009059;GO:0006353;GO:0016070;GO:0044249;GO:0051240;GO:0006807;GO:0097659;GO:0010628;GO:0051052;GO:0050789;GO:0006950;GO:0006354;GO:0048524;GO:0009987;GO:0006139;GO:0007165;GO:0050794;GO:0006352;GO:0019438;GO:0050792;GO:0043170;GO:1901362;GO:0001819;GO:0019219;GO:0008543;GO:0009058;GO:0010604;GO:0034654;GO:0007167;GO:0006397;GO:0050896;GO:0032481;GO:0010605;GO:0080090;GO:0034641;GO:0051171;GO:0048523;GO:0034645;GO:0044238;GO:0051239;GO:0098781;GO:0009893;GO:0045910;GO:0045815;GO:0051172;GO:0008150;GO:0044260;GO:0051053;GO:0009892;GO:0008380;GO:0008152;GO:0048518;GO:0007166;GO:0019222;GO:0060968;GO:0060966;GO:0006974;GO:0032479;GO:0042795;GO:0006259;GO:0000018;GO:0006725;GO:0007169;GO:0000377;GO:0060147;GO:0000398;GO:0018130;GO:0051716;GO:0071704;GO:0090304;GO:0045934;GO:1901360;GO:0040029;GO:1901576;GO:0009301;GO:0006366;GO:0060964;GO:0048519;GO:0044271;
Q99961	GO:0030100;GO:0065007;GO:0050804;GO:0048522;GO:0051128;GO:0051050;GO:0071840;GO:0065008;GO:0045807;GO:0050789;GO:0048856;GO:0051130;GO:0007417;GO:0009966;GO:0009987;GO:0060627;GO:0007165;GO:0050794;GO:0048583;GO:0010646;GO:0099177;GO:0016043;GO:0032502;GO:0048731;GO:0043933;GO:0051049;GO:0051239;GO:0044057;GO:0022411;GO:0008150;GO:0048518;GO:0032879;GO:0032984;GO:0042391;GO:0031644;GO:0043624;GO:0023051;
Q86WA9	GO:0006811;GO:0051234;GO:0008150;GO:0006820;GO:0051179;GO:0006810;GO:0015698;
Q96A61	GO:0006955;GO:0010647;GO:0098542;GO:0009967;GO:0036211;GO:0044237;GO:0043122;GO:0031323;GO:0010468;GO:0065007;GO:0006464;GO:0006355;GO:0009607;GO:0060255;GO:0048522;GO:0043207;GO:0009889;GO:0044267;GO:1903506;GO:0070647;GO:0051090;GO:0006807;GO:0051865;GO:0050789;GO:0006950;GO:0044419;GO:0009987;GO:0009966;GO:0050794;GO:0016567;GO:0048583;GO:0051091;GO:0010646;GO:0048584;GO:0043412;GO:0043170;GO:0019219;GO:0010556;GO:0044093;GO:0140546;GO:0050896;GO:1902531;GO:0080090;GO:0031326;GO:0051171;GO:0044238;GO:0065009;GO:0002376;GO:0009615;GO:0008150;GO:0044260;GO:0008152;GO:0048518;GO:0051092;GO:2000112;GO:0051707;GO:0006952;GO:0019222;GO:1901564;GO:0051607;GO:0023056;GO:2001141;GO:0009605;GO:0043123;GO:0032446;GO:0051252;GO:0071704;GO:1902533;GO:0019538;GO:0023051;
Q00266	GO:0044237;GO:0051262;GO:0043436;GO:0006520;GO:0016054;GO:0044272;GO:0009056;GO:0044249;GO:0051260;GO:0006807;GO:0009063;GO:0071840;GO:1901606;GO:0009987;GO:1901605;GO:0044273;GO:0009066;GO:0046395;GO:0022607;GO:0016043;GO:0009058;GO:1901575;GO:0065003;GO:0044281;GO:0043933;GO:0044238;GO:0032259;GO:0006790;GO:0008150;GO:0006082;GO:1901565;GO:0008152;GO:1901564;GO:0044282;GO:0044248;GO:0071704;GO:0019752;GO:1901576;GO:0051259;GO:0051289;
Q8NB16	GO:0006955;GO:0098542;GO:0051701;GO:0051817;GO:0065007;GO:0009607;GO:0043207;GO:0044403;GO:0051260;GO:0071840;GO:0050789;GO:0006950;GO:0044419;GO:0009987;GO:0007165;GO:0050794;GO:0022607;GO:0016043;GO:0044003;GO:0140546;GO:0050896;GO:0065003;GO:0043933;GO:0043067;GO:0008150;GO:0002376;GO:0009615;GO:0010941;GO:0007166;GO:0051707;GO:0006952;GO:0008219;GO:0012501;GO:0051607;GO:0009605;GO:0016032;GO:0035821;GO:0051259;
O94851	GO:0035239;GO:0007015;GO:0044237;GO:0060562;GO:0051254;GO:0031323;GO:0010468;GO:0065007;GO:0048513;GO:0006355;GO:0006357;GO:0060255;GO:1902680;GO:0048522;GO:0045935;GO:0009889;GO:0007010;GO:1903506;GO:0071840;GO:0009891;GO:0048729;GO:0050789;GO:0045944;GO:0048856;GO:0009987;GO:0050794;GO:0002009;GO:0031328;GO:0007507;GO:0019219;GO:0097435;GO:0001947;GO:0016043;GO:0008154;GO:0010556;GO:0010604;GO:0032502;GO:0080090;GO:0003143;GO:0031326;GO:0051171;GO:0006996;GO:0043933;GO:0009893;GO:0006790;GO:0022411;GO:0048598;GO:0008150;GO:0045893;GO:1903508;GO:0008152;GO:0048518;GO:0051173;GO:2000112;GO:0019222;GO:0032984;GO:2001141;GO:0051252;GO:0010557;GO:0031325;GO:0009653;GO:0043624;
Q8TDZ2	GO:0051248;GO:0042325;GO:0007015;GO:2000116;GO:0044237;GO:0001933;GO:0052547;GO:0031323;GO:0051174;GO:0031324;GO:0065007;GO:0051046;GO:0052548;GO:0017157;GO:0010563;GO:0001932;GO:0043281;GO:0060255;GO:0042981;GO:0007599;GO:0007010;GO:0051336;GO:0010466;GO:0071840;GO:0065008;GO:0050789;GO:0050878;GO:0051246;GO:0043069;GO:0009987;GO:0030162;GO:0060627;GO:0050794;GO:0007165;GO:0032501;GO:0051017;GO:0061572;GO:0051346;GO:0043154;GO:0022607;GO:0097435;GO:0045936;GO:0016043;GO:0008154;GO:0031399;GO:0010605;GO:0080090;GO:0050790;GO:0051171;GO:0048523;GO:0007596;GO:0006996;GO:1903530;GO:0032269;GO:0043933;GO:0051049;GO:0019220;GO:0031400;GO:0045861;GO:0006790;GO:0022411;GO:0051172;GO:0065009;GO:0008150;GO:0043067;GO:0043066;GO:0050817;GO:0043086;GO:0009892;GO:0042326;GO:0008152;GO:0010941;GO:0019222;GO:0032879;GO:0044092;GO:0032984;GO:0010951;GO:1903305;GO:0032268;GO:0060548;GO:2000117;GO:0043624;GO:0048519;
Q9NPJ6	GO:0046483;GO:0006351;GO:2000142;GO:0044237;GO:0051254;GO:0031323;GO:0010468;GO:0065007;GO:0006355;GO:0006357;GO:0060255;GO:1902680;GO:0048522;GO:0045935;GO:0009889;GO:0032774;GO:0009059;GO:1903506;GO:0016070;GO:0044249;GO:0006807;GO:0009891;GO:0097659;GO:0050789;GO:0045944;GO:0009987;GO:0006139;GO:0050794;GO:0031328;GO:0019438;GO:0043170;GO:1901362;GO:0019219;GO:0010556;GO:0009058;GO:0010604;GO:0034654;GO:0060260;GO:0080090;GO:0031326;GO:0051171;GO:0034641;GO:0034645;GO:0044238;GO:0009893;GO:0008150;GO:0045893;GO:0044260;GO:1903508;GO:0008152;GO:0048518;GO:0051173;GO:2000112;GO:0019222;GO:2001141;GO:0006725;GO:0018130;GO:0051252;GO:0071704;GO:0090304;GO:0010557;GO:0031325;GO:1901360;GO:1901576;GO:0006366;GO:0044271;
Q8N635	GO:0046483;GO:0000724;GO:0044237;GO:0033554;GO:0006281;GO:0000725;GO:0070192;GO:0006807;GO:0071840;GO:0022402;GO:0006950;GO:0022412;GO:0009987;GO:0006139;GO:0009566;GO:0043170;GO:0016043;GO:1903046;GO:0050896;GO:0006310;GO:0061982;GO:0034641;GO:0006996;GO:0140013;GO:0000280;GO:0044238;GO:0008150;GO:0044260;GO:0022414;GO:0008152;GO:0051276;GO:0006974;GO:0006259;GO:0006725;GO:0051716;GO:0071704;GO:0090304;GO:0006302;GO:1901360;GO:0048285;
O15553	GO:2000116;GO:0044237;GO:0031323;GO:0006464;GO:0052548;GO:0009607;GO:0080134;GO:0001817;GO:0051128;GO:0044267;GO:0006807;GO:0071840;GO:0006950;GO:0044419;GO:0051246;GO:0030162;GO:0050794;GO:0048583;GO:0009896;GO:0010952;GO:0043170;GO:0051345;GO:0010604;GO:0050896;GO:0010605;GO:0051171;GO:0048523;GO:0043933;GO:0044238;GO:0009893;GO:0065009;GO:0002376;GO:0008150;GO:0034341;GO:0010508;GO:0008152;GO:0007166;GO:0019222;GO:0044087;GO:0010629;GO:0009605;GO:0032446;GO:0031325;GO:0019538;GO:0043085;GO:0032270;GO:0006955;GO:0031347;GO:0098542;GO:0043254;GO:0032655;GO:0036211;GO:0052547;GO:0010468;GO:0065007;GO:0032651;GO:0060255;GO:0048522;GO:0043207;GO:0045087;GO:0048585;GO:0051336;GO:0031333;GO:0010033;GO:0009894;GO:0070647;GO:0006954;GO:0031329;GO:0050789;GO:0009987;GO:0007165;GO:0032642;GO:0016567;GO:0010950;GO:0001818;GO:0050728;GO:0045862;GO:0022607;GO:0032652;GO:0043412;GO:0044093;GO:0016043;GO:2001056;GO:0065003;GO:0080090;GO:0050790;GO:0032101;GO:0032102;GO:0051247;GO:0051239;GO:0044260;GO:0009892;GO:0042221;GO:0048518;GO:0051173;GO:0051241;GO:0051707;GO:0006952;GO:0034097;GO:1901564;GO:0010506;GO:0032268;GO:0071704;GO:0050727;GO:0051129;GO:0048519;GO:0031331;GO:0031348;
Q8NCK7	GO:0046942;GO:0006629;GO:0006811;GO:0006810;GO:0044238;GO:0051234;GO:0071702;GO:0008150;GO:0015718;GO:0071704;GO:0006820;GO:0015711;GO:0051179;GO:0008152;
Q9HD23	GO:0055085;GO:0006812;GO:0044237;GO:0044281;GO:0006811;GO:0043436;GO:0051234;GO:0030001;GO:0008150;GO:0098655;GO:0006839;GO:0098660;GO:0006082;GO:0051179;GO:0008152;GO:0034220;GO:0098662;GO:0006810;GO:0009987;GO:1901615;GO:0032787;GO:0071704;GO:1990542;GO:0019752;
Q9NYP9	GO:0065003;GO:0080090;GO:0051171;GO:0043933;GO:0031323;GO:0065007;GO:0007059;GO:0007049;GO:0043044;GO:0008150;GO:0060255;GO:0034622;GO:0065004;GO:0071840;GO:0019222;GO:0051052;GO:0050789;GO:0051301;GO:0034728;GO:0006338;GO:0009987;GO:0006334;GO:0006325;GO:0050794;GO:0006333;GO:0022607;GO:0071824;GO:0019219;GO:0016043;
Q86VF5	GO:0009058;GO:0044237;GO:0044281;GO:0044238;GO:0044255;GO:0005975;GO:0008150;GO:0019751;GO:0045017;GO:0006066;GO:0008152;GO:0044249;GO:0006629;GO:0006639;GO:0046486;GO:0009987;GO:1901615;GO:0006638;GO:0071704;GO:0044262;GO:0006641;GO:1901576;GO:0008610;
Q13724	GO:0006457;GO:0043413;GO:0036211;GO:0044237;GO:0006464;GO:0044238;GO:0005975;GO:0008150;GO:0044260;GO:0070085;GO:0044267;GO:0008152;GO:0006486;GO:0006807;GO:0009311;GO:1901564;GO:0009987;GO:0016032;GO:0071704;GO:0043412;GO:0019538;GO:0043170;GO:0006487;
P45452	GO:0032502;GO:0050896;GO:0022617;GO:0010243;GO:1901700;GO:0044238;GO:0030198;GO:0022411;GO:0008150;GO:0009056;GO:0045229;GO:0042221;GO:0008152;GO:0010033;GO:1901698;GO:0006807;GO:0071840;GO:1901564;GO:0009887;GO:1901652;GO:0032963;GO:0043062;GO:0009987;GO:0006508;GO:0071704;GO:0009653;GO:0019538;GO:0043170;GO:0016043;
Q9BXB5	GO:0006575;GO:0044237;GO:0044238;GO:0044255;GO:0008150;GO:0006793;GO:0008152;GO:0006650;GO:0006807;GO:0006629;GO:0046486;GO:1901564;GO:0006644;GO:0009987;GO:0006796;GO:0019637;GO:0071704;
A0A024RBG1	GO:0046483;GO:0009166;GO:0044270;GO:0044237;GO:0006163;GO:0046700;GO:0006793;GO:0019751;GO:0009056;GO:0006807;GO:0072521;GO:1901135;GO:0019693;GO:0009987;GO:1901615;GO:1901292;GO:0006139;GO:0019637;GO:0019439;GO:0043647;GO:0009117;GO:0009150;GO:1901575;GO:0034641;GO:0044281;GO:0044238;GO:0055086;GO:0008150;GO:0006066;GO:1901565;GO:0008152;GO:1901136;GO:1901361;GO:0034655;GO:1901564;GO:0006725;GO:0044248;GO:0006796;GO:0006753;GO:0071704;GO:0046434;GO:1901360;GO:0009259;
Q9ULW8	GO:0036211;GO:0044237;GO:0006464;GO:0044238;GO:0016569;GO:0008150;GO:0044260;GO:0044267;GO:0008152;GO:0006807;GO:0071840;GO:1901564;GO:0009987;GO:0006325;GO:0018193;GO:0071704;GO:0016570;GO:0043412;GO:0019538;GO:0043170;GO:0016043;
P18669	GO:0044237;GO:0006163;GO:0051174;GO:0031323;GO:0009132;GO:0006109;GO:0005975;GO:0006793;GO:0006140;GO:0009179;GO:0002275;GO:1900542;GO:0006807;GO:0072521;GO:1901135;GO:0043467;GO:0036230;GO:0043470;GO:0009135;GO:0006139;GO:0050794;GO:0019637;GO:0006091;GO:0009117;GO:0009150;GO:0019219;GO:0005996;GO:0046903;GO:0034641;GO:0051171;GO:0016051;GO:0043312;GO:0019220;GO:0044238;GO:0016052;GO:0006090;GO:0002376;GO:0008150;GO:0046034;GO:0008152;GO:0019222;GO:0016192;GO:0006725;GO:0006810;GO:0046365;GO:0006796;GO:0043299;GO:0042119;GO:0009259;GO:1901576;GO:0016310;GO:0046483;GO:0140352;GO:0044283;GO:0042325;GO:0002263;GO:0062012;GO:0043436;GO:0065007;GO:0051234;GO:0045321;GO:0060255;GO:0019318;GO:0009056;GO:0006887;GO:0002366;GO:0002274;GO:0009894;GO:0002283;GO:0006110;GO:0031329;GO:0050789;GO:0019693;GO:0009987;GO:0032787;GO:0051649;GO:0009185;GO:0009058;GO:1901575;GO:0080090;GO:0044281;GO:0034248;GO:1903578;GO:0055086;GO:0032940;GO:0006082;GO:0045055;GO:0051179;GO:0002252;GO:1901564;GO:0044282;GO:0010675;GO:0006753;GO:0071704;GO:0046364;GO:1901360;GO:0019752;GO:0006006;GO:0001775;
Q9NUG6	GO:0009987;GO:0006457;GO:0008150;
Q86VZ1	GO:0055080;GO:0010647;GO:0007204;GO:0055065;GO:0072503;GO:0035023;GO:0050801;GO:1902531;GO:0009967;GO:0051057;GO:0065007;GO:0051056;GO:0046578;GO:0051480;GO:0019725;GO:0098771;GO:0008150;GO:0048522;GO:0048518;GO:0055074;GO:0030003;GO:0065008;GO:0046579;GO:0023056;GO:0050789;GO:0006874;GO:0042592;GO:0006875;GO:0009987;GO:0006873;GO:0009966;GO:0050794;GO:0048583;GO:0010646;GO:0048584;GO:0048878;GO:0055082;GO:1902533;GO:0072507;GO:0023051;
O60437	GO:0006955;GO:0050896;GO:0006996;GO:0009612;GO:0002376;GO:0008150;GO:0042060;GO:0007010;GO:0071840;GO:0012501;GO:0008219;GO:0002250;GO:0006950;GO:0009605;GO:0070268;GO:0009611;GO:0009987;GO:0009628;GO:0016043;
Q9NY27	GO:0046483;GO:0006397;GO:0080090;GO:0036211;GO:0034641;GO:0044237;GO:0051171;GO:0006282;GO:0031323;GO:0065007;GO:0006464;GO:0044238;GO:0016071;GO:0008150;GO:0060255;GO:0006793;GO:0044260;GO:0080134;GO:2000779;GO:0006396;GO:0044267;GO:2001020;GO:0008380;GO:0008152;GO:0006470;GO:0016070;GO:0006807;GO:0019222;GO:1901564;GO:0016311;GO:0080135;GO:0051052;GO:0000018;GO:0050789;GO:0006725;GO:0009987;GO:0006139;GO:0006796;GO:0050794;GO:0048583;GO:0090304;GO:0071704;GO:1901360;GO:0043412;GO:0019538;GO:0043170;GO:0019219;
Q5H9R7	GO:0046483;GO:0032200;GO:0044237;GO:0031323;GO:0051174;GO:0065007;GO:0035304;GO:0010921;GO:0060255;GO:0009059;GO:0051336;GO:0044249;GO:0035303;GO:0006807;GO:0071840;GO:0050789;GO:0051246;GO:0009987;GO:0006139;GO:0050794;GO:0048208;GO:0043666;GO:0019438;GO:0022607;GO:0043170;GO:1901362;GO:0016043;GO:0009058;GO:0016050;GO:0034654;GO:0031399;GO:0065003;GO:0080090;GO:0050790;GO:0034641;GO:0051171;GO:0006996;GO:0043933;GO:0034645;GO:0019220;GO:0044238;GO:0065009;GO:0008150;GO:0044260;GO:0008152;GO:0051276;GO:0019222;GO:0071897;GO:0006259;GO:0006725;GO:0032268;GO:0000723;GO:0018130;GO:0071704;GO:0090304;GO:1901360;GO:1901576;GO:0006901;GO:0044271;
Q8NE79	GO:1903522;GO:0008360;GO:0048278;GO:0022604;GO:0000902;GO:0031323;GO:0009888;GO:0051640;GO:0065007;GO:0048513;GO:0051234;GO:0006928;GO:0055001;GO:0060255;GO:0048522;GO:0002027;GO:0040011;GO:0140056;GO:0000904;GO:0051336;GO:0048869;GO:0002244;GO:0065008;GO:0007155;GO:0022406;GO:0050793;GO:0040017;GO:0050789;GO:0098609;GO:0042692;GO:0006950;GO:0032386;GO:0048856;GO:0048870;GO:0009987;GO:0060627;GO:0050794;GO:0030154;GO:0060341;GO:0007507;GO:0032502;GO:0010604;GO:0022610;GO:0050896;GO:0050790;GO:0060537;GO:0007517;GO:0034446;GO:0008016;GO:0051049;GO:0051239;GO:0009893;GO:0044057;GO:0065009;GO:0008150;GO:0051179;GO:0014706;GO:0040012;GO:0048518;GO:0043087;GO:0031589;GO:0019222;GO:0032879;GO:0016192;GO:0023056;GO:0042391;GO:0006810;GO:0051641;GO:0061061;GO:0048468;GO:0031325;GO:0009653;GO:0022603;GO:0016477;GO:0023051;
Q6DJT9	GO:0046483;GO:0006351;GO:0044237;GO:0051254;GO:0031323;GO:0010468;GO:0065007;GO:0006355;GO:0006357;GO:0060255;GO:0048522;GO:1902680;GO:0008284;GO:0045935;GO:0009889;GO:0032774;GO:0051962;GO:0009059;GO:1903506;GO:0016070;GO:0044249;GO:0051240;GO:0006807;GO:0014013;GO:0009891;GO:0097659;GO:0010628;GO:0050793;GO:0050789;GO:0045944;GO:0009987;GO:0006139;GO:0050794;GO:2000026;GO:0032501;GO:0031328;GO:0019438;GO:0043170;GO:1901362;GO:0019219;GO:0050767;GO:0010556;GO:0050769;GO:0009058;GO:0060284;GO:0032502;GO:0010604;GO:0034654;GO:0035264;GO:0010605;GO:0080090;GO:0003006;GO:0034641;GO:0031326;GO:0051171;GO:0042127;GO:0045597;GO:0014015;GO:0010720;GO:0040007;GO:0034645;GO:0044238;GO:0051239;GO:0009893;GO:0008150;GO:0045893;GO:0044260;GO:0022414;GO:1903508;GO:0009892;GO:0045595;GO:0008152;GO:0048518;GO:0051173;GO:2000112;GO:0019222;GO:0010629;GO:0009887;GO:0006725;GO:2001141;GO:0051960;GO:0048589;GO:0051094;GO:0018130;GO:0051252;GO:0071704;GO:0090304;GO:0010557;GO:0031325;GO:0009653;GO:1901360;GO:1901576;GO:0048519;GO:0044271;
Q8WVI7	GO:0009987;GO:0007165;GO:0050794;GO:0007049;GO:0008150;GO:0035556;GO:0065007;GO:0050789;GO:0051301;
Q8WUA2	GO:0031399;GO:0080090;GO:0042325;GO:0031326;GO:0051171;GO:0031323;GO:0051174;GO:0010468;GO:0019220;GO:0065007;GO:0006355;GO:0001932;GO:0006357;GO:0008150;GO:0060255;GO:0009889;GO:1903506;GO:2000112;GO:0019222;GO:0050789;GO:2001141;GO:0051246;GO:0032268;GO:0050794;GO:0051252;GO:0019219;GO:0010556;
Q8NCQ7	GO:0046903;GO:0044237;GO:0006811;GO:0044238;GO:0051234;GO:0015909;GO:0044255;GO:0008150;GO:0015718;GO:0006820;GO:0006793;GO:0015711;GO:0051179;GO:0008152;GO:0046942;GO:0006629;GO:0015849;GO:0006810;GO:0009987;GO:0006644;GO:0006796;GO:0071702;GO:0019637;GO:0071704;GO:0015908;GO:0006869;
O15067	GO:0009152;GO:0046483;GO:0042493;GO:0009165;GO:0044237;GO:0006163;GO:0043436;GO:0006520;GO:0046390;GO:0006793;GO:0009123;GO:1901293;GO:0044249;GO:0006807;GO:0072521;GO:1901135;GO:0019693;GO:0009064;GO:0048856;GO:0009987;GO:0006139;GO:1901605;GO:0019637;GO:0009117;GO:0019438;GO:0009150;GO:1901362;GO:0009058;GO:0032502;GO:0034654;GO:0072522;GO:0050896;GO:0006164;GO:0034641;GO:1901137;GO:0044281;GO:0044238;GO:0055086;GO:0008150;GO:0006082;GO:0008152;GO:0042221;GO:1901564;GO:1901566;GO:0006725;GO:0009260;GO:0006796;GO:0018130;GO:0090407;GO:0006753;GO:0071704;GO:1901360;GO:0009259;GO:1901576;GO:0019752;GO:0044271;
P12272	GO:0061035;GO:0046483;GO:0031347;GO:0007267;GO:0008285;GO:0044237;GO:0007154;GO:0006163;GO:0009888;GO:0010468;GO:0065007;GO:0002861;GO:0006793;GO:0060255;GO:0048522;GO:0080134;GO:0008284;GO:0008544;GO:0010721;GO:0048585;GO:0048869;GO:0006807;GO:0072521;GO:0050777;GO:0110148;GO:1901135;GO:0051093;GO:0050793;GO:0050789;GO:0019693;GO:0048856;GO:0009987;GO:0006139;GO:0007165;GO:0050794;GO:0023052;GO:0019637;GO:0048583;GO:2000026;GO:0032501;GO:0050728;GO:0009117;GO:0009150;GO:0002683;GO:0060284;GO:0032502;GO:0032101;GO:0034641;GO:0042127;GO:0048523;GO:0044703;GO:0044281;GO:0048731;GO:0032102;GO:0045596;GO:0007189;GO:0044238;GO:0051239;GO:0002682;GO:0055086;GO:0007565;GO:0008150;GO:0007186;GO:0022414;GO:0001501;GO:0045595;GO:0008152;GO:0031214;GO:0048518;GO:0051241;GO:0044706;GO:0051704;GO:0019222;GO:1901564;GO:0002862;GO:0006725;GO:0007188;GO:0006796;GO:0006753;GO:0050776;GO:0048468;GO:0071704;GO:1901360;GO:0009259;GO:0050727;GO:0048519;GO:0031348;
O43242	GO:0010647;GO:0050852;GO:0055085;GO:0044265;GO:0009967;GO:0010498;GO:0044237;GO:0031323;GO:0043632;GO:0002220;GO:0006464;GO:0033554;GO:0006355;GO:0009607;GO:0016055;GO:0002764;GO:0030178;GO:0080134;GO:0009889;GO:0002275;GO:0044267;GO:0019221;GO:0065004;GO:1903506;GO:0043487;GO:0006807;GO:0071840;GO:0043687;GO:0035567;GO:0065008;GO:0006950;GO:0036230;GO:0051246;GO:0033209;GO:0045089;GO:0043488;GO:0050794;GO:0002223;GO:0048583;GO:0006508;GO:0038093;GO:0010646;GO:0002474;GO:1902036;GO:0043170;GO:0019219;GO:0000209;GO:0002831;GO:0031146;GO:0031349;GO:0050896;GO:0046903;GO:0009968;GO:0051171;GO:0048523;GO:0010648;GO:0043933;GO:0030111;GO:0043312;GO:0019882;GO:0044238;GO:0002479;GO:0002376;GO:0032103;GO:0008150;GO:0030177;GO:0019941;GO:1901565;GO:0038095;GO:0034622;GO:0001775;GO:0008152;GO:0007166;GO:1901988;GO:2000112;GO:0019222;GO:0016192;GO:1901990;GO:0010389;GO:1901532;GO:0023056;GO:0006810;GO:0002478;GO:0042176;GO:0050778;GO:0002218;GO:0061418;GO:0032446;GO:0045786;GO:0051716;GO:0043299;GO:2000736;GO:0042119;GO:1901987;GO:0019538;GO:0002758;GO:0002833;GO:0006521;GO:0002684;GO:0031347;GO:0140352;GO:0051603;GO:0043618;GO:0019884;GO:0002253;GO:0036211;GO:0033238;GO:0000165;GO:0002263;GO:0035556;GO:0062012;GO:0010468;GO:0065007;GO:0051234;GO:0045321;GO:0006357;GO:0009056;GO:0048522;GO:0060255;GO:0006887;GO:0090175;GO:0002366;GO:0042590;GO:0002274;GO:0048585;GO:0070646;GO:0030163;GO:0061013;GO:0009894;GO:0070647;GO:0002283;GO:0009057;GO:0050793;GO:1902750;GO:0050789;GO:0031329;GO:0060071;GO:0016579;GO:0009987;GO:0009966;GO:0007165;GO:0010608;GO:0016567;GO:0010564;GO:0010948;GO:0048584;GO:0051649;GO:0022607;GO:0070498;GO:0071824;GO:0043412;GO:0016043;GO:1902749;GO:0010556;GO:0043620;GO:1901575;GO:0043161;GO:0065003;GO:0080090;GO:0031145;GO:0032101;GO:0031326;GO:2000027;GO:0023057;GO:0002682;GO:0032940;GO:0002757;GO:0044260;GO:0036388;GO:0038061;GO:0045055;GO:0051179;GO:0045088;GO:0045595;GO:0090263;GO:0007346;GO:0048518;GO:1901991;GO:1905114;GO:0002429;GO:0051726;GO:0002252;GO:1901564;GO:0060828;GO:0090090;GO:2001141;GO:0048002;GO:0006511;GO:1903311;GO:0044248;GO:0045930;GO:0002768;GO:0010565;GO:0010972;GO:0051252;GO:0050776;GO:0071704;GO:1990858;GO:0022603;GO:0048519;GO:0023051;GO:1990840;GO:0050851;
Q16557	GO:0044706;GO:0051704;GO:0007565;GO:0050896;GO:0032501;GO:0008150;GO:0006952;GO:0044703;GO:0022414;GO:0006950;
Q9BTD8	GO:0048519;GO:0043484;GO:0010605;GO:0080090;GO:0051171;GO:0048523;GO:0050684;GO:0031324;GO:0031323;GO:0010468;GO:0065007;GO:0051253;GO:0051172;GO:0008150;GO:0060255;GO:0009892;GO:0019222;GO:1903312;GO:0010629;GO:0050789;GO:1903311;GO:0050794;GO:0051252;GO:0045934;GO:0048024;GO:0019219;
P20340	GO:0140352;GO:0043414;GO:0007018;GO:0036211;GO:0044237;GO:0002263;GO:0051656;GO:0051640;GO:0006464;GO:0051234;GO:0007017;GO:0045321;GO:0006928;GO:0034613;GO:0006887;GO:0002275;GO:0002366;GO:0044267;GO:0002274;GO:0006479;GO:0006807;GO:0002283;GO:0036230;GO:0071705;GO:0009987;GO:0015031;GO:0048193;GO:0006890;GO:0008104;GO:0070727;GO:0051649;GO:0045184;GO:0033036;GO:0072384;GO:0043412;GO:0043170;GO:0033365;GO:0046903;GO:0043312;GO:0019882;GO:0044238;GO:0032259;GO:0002376;GO:0032940;GO:0010970;GO:0008150;GO:0099111;GO:0044260;GO:0030705;GO:0045055;GO:0051179;GO:0042147;GO:0008152;GO:0008213;GO:0046907;GO:0002252;GO:1901564;GO:0016192;GO:0006886;GO:0006810;GO:0071702;GO:0016197;GO:0018193;GO:0051641;GO:0071704;GO:0016482;GO:0043299;GO:0016032;GO:0042119;GO:0019538;GO:0001775;
Q6VN20	GO:0007166;GO:0071840;GO:0050789;GO:0006996;GO:0065007;GO:0009987;GO:0007165;GO:0050794;GO:0008150;GO:0007010;GO:0016043;
Q9NP90	GO:0140352;GO:0002263;GO:0035556;GO:0065007;GO:0051234;GO:0045321;GO:0006887;GO:0002275;GO:0002366;GO:0002274;GO:0007265;GO:0002283;GO:0050789;GO:0071705;GO:0036230;GO:0009987;GO:0015031;GO:0007165;GO:0050794;GO:0008104;GO:0045184;GO:0033036;GO:0051649;GO:0046903;GO:0043312;GO:0007264;GO:0002376;GO:0032940;GO:0008150;GO:0045055;GO:0051179;GO:0001775;GO:0042147;GO:0046907;GO:0016192;GO:0006810;GO:0071702;GO:0016197;GO:0051641;GO:0016482;GO:0043299;GO:0042119;GO:0002252;
Q14964	GO:0050801;GO:0044237;GO:0035556;GO:0065007;GO:0051234;GO:0009056;GO:0061024;GO:0007265;GO:0071840;GO:0030003;GO:0065008;GO:0006885;GO:0030004;GO:0050789;GO:0071705;GO:0042592;GO:0009987;GO:0006873;GO:0015031;GO:0007165;GO:0050794;GO:0048878;GO:0008104;GO:0045184;GO:0033036;GO:0055082;GO:0006906;GO:0006914;GO:0016043;GO:0055080;GO:0016050;GO:0006996;GO:0007264;GO:0061919;GO:0090174;GO:0019725;GO:0098771;GO:0008150;GO:0030641;GO:0048284;GO:0055067;GO:0051179;GO:0008152;GO:0051453;GO:0061025;GO:0006810;GO:0044248;GO:0071702;
